1784006316.356856, EfficientNetv2 S Imagenette training, pipeline, prepare, start, 98185723017291
1784006316.357062, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, prepare, start, 98185723131500
1784006316.357306, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, prepare, end, 98185723375333
1784006316.357330, EfficientNetv2 S Imagenette training, EfficientNet training, prepare, start, 98185723397958
1784006316.819734, EfficientNetv2 S Imagenette training, EfficientNet training, prepare, end, 98186185810000
1784006316.819811, EfficientNetv2 S Imagenette training, pipeline, prepare, end, 98186185880250
1784006316.820823, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 194311626997503377004386019545608278918, 1784006316.820646, 1, 1, 98186186890541
1784006316.821449, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 98186187513250
1784006316.868830, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 98186234899166
1784006316.868908, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 98186234973250
1784006317.300348, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 98186666415250
1784006317.300538, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 194311626997503377004386019545608278918, 1784006316.820646, 1, 1, 98186666598791
1784006317.301171, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 10347059595261693425185695619822597352, 1784006317.301092, 1, 2, 98186667230916
1784006317.301596, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 98186667655166
1784006317.333435, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 98186699498166
1784006317.333609, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 98186699668875
1784006317.423808, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 98186789874375
1784006317.424122, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 10347059595261693425185695619822597352, 1784006317.301092, 1, 2, 98186790179833
1784006317.424728, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 51626710494846904913434036354390424083, 1784006317.424623, 1, 3, 98186790789541
1784006317.425197, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 98186791255125
1784006317.458607, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 98186824669791
1784006317.458788, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 98186824845875
1784006317.548976, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 98186915040041
1784006317.549189, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 51626710494846904913434036354390424083, 1784006317.424623, 1, 3, 98186915245875
1784006317.549802, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 187002725060865668956443058203126454159, 1784006317.549705, 1, 4, 98186915859041
1784006317.550225, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 98186916281208
1784006317.596338, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 98186962400875
1784006317.596613, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 98186962668125
1784006317.686512, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 98187052576833
1784006317.686726, EfficientNetv2 S Imagenette training, pipeline - train, run, end, 187002725060865668956443058203126454159, 1784006317.549705, 1, 4, 98187052783375
1784006317.687787, EfficientNetv2 S Imagenette training, pipeline - train, run, start, 70308436489480704941195825191659541356, 1784006317.687646, 1, 5, 98187053844708
1784006317.688264, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, start, 98187054319416
1784006317.722357, EfficientNetv2 S Imagenette training, Load Imagenette samples from TorchVision Dataset, run, end, 98187088417458
1784006317.722606, EfficientNetv2 S Imagenette training, EfficientNet training, run, start, 98187088661000
1784006317.812842, EfficientNetv2 S Imagenette training, EfficientNet training, run, end, 98187178902916
